Date,Content,Video title,Video publish time,Duration,Watch time (hours)
2024-06-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.773
2024-06-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4991
2024-06-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.0347
2024-06-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.2652
2024-06-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.4985
2024-06-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,2.0133
2024-06-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7894
2024-06-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.3302
2024-06-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7081
2024-06-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3068
2024-06-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4494
2024-06-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.789
2024-06-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.177
2024-06-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1072
2024-06-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.521
2024-06-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5629
2024-06-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.0182
2024-06-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7322
2024-06-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3648
2024-07-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4054
2024-07-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7357
2024-07-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.401
2024-07-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4317
2024-07-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2371
2024-07-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3428
2024-07-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9082
2024-07-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1421
2024-07-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7492
2024-07-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3336
2024-07-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.421
2024-07-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5693
2024-07-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0305
2024-07-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3485
2024-07-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4838
2024-07-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0657
2024-07-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3106
2024-07-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3792
2024-07-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0569
2024-07-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0397
2024-07-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.104
2024-07-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2086
2024-07-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7307
2024-07-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7651
2024-07-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7122
2024-07-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8332
2024-07-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1376
2024-07-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0776
2024-07-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4342
2024-07-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5933
2024-07-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6166
2024-08-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1893
2024-08-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2349
2024-08-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4774
2024-08-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3685
2024-08-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0803
2024-08-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2334
2024-08-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6218
2024-08-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1394
2024-08-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3602
2024-08-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3526
2024-08-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.4058
2024-08-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6438
2024-08-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0729
2024-08-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3715
2024-08-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2821
2024-08-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8511
2024-08-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1395
2024-08-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0625
2024-08-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0668
2024-08-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.0685
2024-08-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1827
2024-08-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4961
2024-08-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0623
2024-08-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.672
2024-08-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4989
2024-08-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0539
2024-08-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1522
2024-08-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1189
2024-08-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.0694
2024-08-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.326
2024-08-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0839
2024-09-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7989
2024-09-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4409
2024-09-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2201
2024-09-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.717
2024-09-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3722
2024-09-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3472
2024-09-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.353
2024-09-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0
2024-09-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0015
2024-09-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1359
2024-09-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.006
2024-09-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3928
2024-09-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3134
2024-09-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.0014
2024-09-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0418
2024-09-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0753
2024-09-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3462
2024-09-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2142
2024-09-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1239
2024-09-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.009
2024-09-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2794
2024-09-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4021
2024-09-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0602
2024-09-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5518
2024-09-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.241
2024-09-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9751
2024-09-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8182
2024-09-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2974
2024-09-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1313
2024-09-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4535
2024-10-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1108
2024-10-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2052
2024-10-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.514
2024-10-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8484
2024-10-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.159
2024-10-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2037
2024-10-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,1.666
2024-10-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.093
2024-10-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3893
2024-10-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1904
2024-10-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3771
2024-10-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3313
2024-10-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2342
2024-10-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5667
2024-10-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2179
2024-10-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0382
2024-10-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1808
2024-10-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1186
2024-10-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2802
2024-10-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0431
2024-10-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9177
2024-10-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4486
2024-10-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9671
2024-10-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9155
2024-10-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0087
2024-10-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5041
2024-10-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5304
2024-10-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.506
2024-10-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0991
2024-10-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2111
2024-10-31,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1039
2024-11-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0811
2024-11-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.461
2024-11-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0407
2024-11-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2407
2024-11-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.265
2024-11-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.091
2024-11-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2088
2024-11-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3209
2024-11-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0464
2024-11-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1285
2024-11-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.9892
2024-11-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.407
2024-11-13,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6454
2024-11-14,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2726
2024-11-15,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1825
2024-11-16,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7556
2024-11-17,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.8524
2024-11-18,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1677
2024-11-19,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2498
2024-11-20,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6348
2024-11-21,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3552
2024-11-22,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4212
2024-11-23,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4659
2024-11-24,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0642
2024-11-25,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4209
2024-11-26,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5167
2024-11-27,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4921
2024-11-28,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.023
2024-11-29,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.7828
2024-11-30,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0583
2024-12-01,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3475
2024-12-02,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.4567
2024-12-03,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0994
2024-12-04,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.472
2024-12-05,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.2925
2024-12-06,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.6244
2024-12-07,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.3363
2024-12-08,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.002
2024-12-09,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1879
2024-12-10,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.0873
2024-12-11,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.5389
2024-12-12,RjtADzX-sJY,"Use ChatGPT, Mistral and ollama for Text Processing in R | Step-By-Step Tutorial","Mar 10, 2024",1254,0.1689
